response_id,model,task,char_count,word_count,sentence_count,avg_sentence_length
89cea16585f4,Pro-GLM-5.1,博物馆导览讲解,1645,463,55,29.90909090909091
aea1af7d0d09,Pro-GLM-5.1,历史场景叙事,1491,431,51,29.235294117647058
c42ca92539b0,Pro-GLM-5.1,沉浸式体验设计,2084,628,53,39.320754716981135
dd08d0bb5fe9,Pro-GLM-5.1,博物馆导览讲解,1251,370,36,34.75
9b5ba2f05cab,Pro-GLM-5.1,历史场景叙事,1743,491,64,27.234375
0bb6e1ec1a9b,Pro-GLM-5.1,沉浸式体验设计,2138,644,50,42.76
44b64104f589,Pro-GLM-5.1,博物馆导览讲解,1278,380,31,41.225806451612904
a6cb6cf54205,Pro-GLM-5.1,历史场景叙事,1262,373,42,30.047619047619047
2b3e5384e5fa,Pro-GLM-5.1,沉浸式体验设计,2614,792,76,34.39473684210526
0e19e522e755,Pro-GLM-5.1,博物馆导览讲解,1243,383,33,37.666666666666664
9c53cc05fbb0,Pro-GLM-5.1,历史场景叙事,1502,454,48,31.291666666666668
ebfec4a512f9,Pro-GLM-5.1,沉浸式体验设计,2046,595,57,35.89473684210526
4e9bacd27e07,Pro-GLM-5.1,博物馆导览讲解,1535,477,36,42.638888888888886
0a5337462635,Pro-GLM-5.1,历史场景叙事,1822,528,47,38.765957446808514
e79a8c9e030a,Pro-GLM-5.1,沉浸式体验设计,2240,629,60,37.333333333333336
29c2a3357790,Pro-GLM-5.1,博物馆导览讲解,1311,392,31,42.29032258064516
9cd2a411b8b2,Pro-GLM-5.1,历史场景叙事,1949,593,60,32.483333333333334
00ecc43e0fd8,Pro-GLM-5.1,沉浸式体验设计,2427,722,57,42.578947368421055
3b6ef8e91d06,Pro-GLM-5.1,博物馆导览讲解,1306,402,39,33.48717948717949
1d00dbde308f,Pro-GLM-5.1,历史场景叙事,1912,591,64,29.875
6ddb3f5a6031,Pro-GLM-5.1,沉浸式体验设计,2232,655,59,37.83050847457627
8016e7a1c8be,Pro-GLM-5.1,博物馆导览讲解,1316,413,34,38.705882352941174
d13e3c2a2c0e,Pro-GLM-5.1,历史场景叙事,1567,487,55,28.490909090909092
ec4a4e555ec3,Pro-GLM-5.1,沉浸式体验设计,2027,612,56,36.19642857142857
fc343de19715,Pro-GLM-5.1,博物馆导览讲解,1239,362,41,30.21951219512195
0530a1c32a22,Pro-GLM-5.1,历史场景叙事,1398,374,46,30.391304347826086
5f8854f7ac0d,Pro-GLM-5.1,沉浸式体验设计,2398,684,67,35.791044776119406
2db9c33930e3,Pro-GLM-5.1,博物馆导览讲解,1136,364,35,32.457142857142856
7508db6ae961,Pro-GLM-5.1,历史场景叙事,1685,505,46,36.630434782608695
057cf6226834,Pro-GLM-5.1,沉浸式体验设计,2290,691,59,38.813559322033896
d3717876f0ed,Pro-GLM-5.1,博物馆导览讲解,1385,440,40,34.625
b612dc8a2667,Pro-GLM-5.1,历史场景叙事,1296,404,35,37.02857142857143
4288bf34e4f5,Pro-GLM-5.1,沉浸式体验设计,2367,667,63,37.57142857142857
761ebed3bb8e,Pro-GLM-5.1,博物馆导览讲解,944,300,30,31.466666666666665
18e3777e0f59,Pro-GLM-5.1,历史场景叙事,1185,362,35,33.857142857142854
35988f7021fe,Pro-GLM-5.1,沉浸式体验设计,2280,677,60,38.0
165817ccf983,Pro-GLM-5.1,博物馆导览讲解,1181,334,42,28.11904761904762
05554561f475,Pro-GLM-5.1,历史场景叙事,1539,453,46,33.45652173913044
a4a34b358254,Pro-GLM-5.1,沉浸式体验设计,2105,619,57,36.92982456140351
6df475dc5367,Pro-GLM-5.1,博物馆导览讲解,1299,403,37,35.108108108108105
51b0be78c50e,Pro-GLM-5.1,历史场景叙事,2137,646,62,34.46774193548387
3d2f293a735f,Pro-GLM-5.1,沉浸式体验设计,2301,680,63,36.523809523809526
751ec5cc042a,Pro-GLM-5.1,博物馆导览讲解,1215,385,34,35.73529411764706
cd2995a90e5e,Pro-GLM-5.1,历史场景叙事,1701,516,49,34.714285714285715
9f6ee70ab204,Pro-GLM-5.1,沉浸式体验设计,2403,697,60,40.05
b99dc6a3b204,Pro-GLM-5.1,博物馆导览讲解,1239,398,33,37.54545454545455
932fd1b35f37,Pro-GLM-5.1,历史场景叙事,1408,432,39,36.1025641025641
fa7372cfe503,Pro-GLM-5.1,沉浸式体验设计,1966,626,52,37.80769230769231
aacb62491a54,Pro-GLM-5.1,博物馆导览讲解,1322,399,45,29.377777777777776
7820f7626958,Pro-GLM-5.1,历史场景叙事,1413,423,49,28.836734693877553
2b85f29da908,Pro-GLM-5.1,沉浸式体验设计,2636,33,54,48.81481481481482
c6e85a1b9ef1,Pro-GLM-5.1,博物馆导览讲解,1559,482,40,38.975
562a95567102,Pro-GLM-5.1,历史场景叙事,1798,548,57,31.54385964912281
2bfe91c33a44,Pro-GLM-5.1,沉浸式体验设计,2333,692,61,38.24590163934426
9bee1f5e3ad4,Pro-GLM-5.1,博物馆导览讲解,1068,323,29,36.827586206896555
d0ce5b95492d,Pro-GLM-5.1,历史场景叙事,1340,405,40,33.5
144268f47cf4,Pro-GLM-5.1,沉浸式体验设计,2080,644,47,44.255319148936174
985ee906a778,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
ec0ecf86d09c,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
aa91d85498bd,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
36e4fc4b43c7,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
08b0ea44ec46,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
8110dcedce28,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
bc06adabdd9f,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
8fd77d45e69b,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
f0781a002979,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
434ce5b24c82,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
b0604ccbb7e5,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
d788b7de5276,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
ebf96e7a2758,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
a6a3fc5c7cf3,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
5b2bcd47e491,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
76b5cbc61407,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
41e101ab148d,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
6d1a36072b76,Nex-N2-Pro,沉浸式体验设计,2508,730,114,22.0
7baf785987ff,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
c4bed8332c2e,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
6bb25e42787b,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
d033bbb6fc50,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
b32ea0780d6c,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
12456a7f08cb,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
4159965ad5a8,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
d0f32fa61abd,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
0c07b867e1ed,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
10efc808b0ea,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
927c5dc1f925,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
e87b922d2e50,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
94b0163fc6dc,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
d5f86b7d675a,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
5149140920ce,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
31cf7abb0edb,Nex-N2-Pro,博物馆导览讲解,80,18,3,26.666666666666668
7dd472a0df45,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
9167ed90e3d4,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
47eab1494110,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
5c7a001267b6,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
a292fd2fc9c2,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
7570d7175810,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
2461601c74d5,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
41adb11bdb3e,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
73c2d97b975a,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
b1a1a617cfb1,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
75283b712cd8,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
8f98f693e38d,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
a1e794f79493,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
26d0b5bc3e08,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
7cb2163ae720,Nex-N2-Pro,博物馆导览讲解,1555,505,37,42.027027027027025
72a02d9ba34a,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
b3916fb4023c,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
0c239bab29c2,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
7849e6130732,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
ecea9bf90d76,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
0d908f5588bf,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
2df429268afb,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
e17fb0b7cdfe,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
c7bb051aab4a,Nex-N2-Pro,博物馆导览讲解,3,1,1,3.0
3740094df723,Nex-N2-Pro,历史场景叙事,3,1,1,3.0
c988f787106f,Nex-N2-Pro,沉浸式体验设计,3,1,1,3.0
c3b70f394ba3,MiniMax-M2.5,博物馆导览讲解,1094,309,44,24.863636363636363
383f5d078eaf,MiniMax-M2.5,历史场景叙事,1577,471,57,27.666666666666668
1dae039e5399,MiniMax-M2.5,沉浸式体验设计,3564,1026,137,26.014598540145986
e78490b284da,MiniMax-M2.5,博物馆导览讲解,870,239,39,22.307692307692307
6443b2050a68,MiniMax-M2.5,历史场景叙事,1564,413,86,18.186046511627907
3a6876dcdb6b,MiniMax-M2.5,沉浸式体验设计,3707,944,140,26.478571428571428
2d73b81f2701,MiniMax-M2.5,博物馆导览讲解,2068,571,81,25.530864197530864
f9756b48b288,MiniMax-M2.5,历史场景叙事,3262,855,93,35.075268817204304
6614e60be246,MiniMax-M2.5,沉浸式体验设计,3582,1082,98,36.55102040816327
ed9db0b82aae,MiniMax-M2.5,博物馆导览讲解,1159,329,49,23.653061224489797
df8cd40f5abd,MiniMax-M2.5,历史场景叙事,1823,435,121,15.066115702479339
be13da28dea3,MiniMax-M2.5,沉浸式体验设计,3467,1009,99,35.02020202020202
5f84bfd1c41e,MiniMax-M2.5,博物馆导览讲解,2570,647,106,24.245283018867923
5ee83cd9c776,MiniMax-M2.5,历史场景叙事,3025,823,143,21.153846153846153
13899371983a,MiniMax-M2.5,沉浸式体验设计,3640,994,144,25.27777777777778
44cfc7e73f63,MiniMax-M2.5,博物馆导览讲解,1348,404,51,26.431372549019606
bc6226440e89,MiniMax-M2.5,历史场景叙事,1273,391,42,30.30952380952381
dca9698fefc5,MiniMax-M2.5,沉浸式体验设计,3625,871,129,28.100775193798448
20669d026345,MiniMax-M2.5,博物馆导览讲解,999,285,35,28.542857142857144
efd64df67394,MiniMax-M2.5,历史场景叙事,1001,281,45,22.244444444444444
bd2fbfe9cf75,MiniMax-M2.5,沉浸式体验设计,3625,994,134,27.05223880597015
3eb37cfe7872,MiniMax-M2.5,博物馆导览讲解,1958,538,73,26.82191780821918
264c702d64ab,MiniMax-M2.5,历史场景叙事,1371,417,57,24.05263157894737
9bb6aeced5e5,MiniMax-M2.5,沉浸式体验设计,3167,790,141,22.46099290780142
98d7a2ede452,MiniMax-M2.5,博物馆导览讲解,1353,389,50,27.06
f8e9683f97de,MiniMax-M2.5,历史场景叙事,2106,552,109,19.321100917431192
9094a685c8d9,MiniMax-M2.5,沉浸式体验设计,3528,987,118,29.89830508474576
5667d93f50ba,MiniMax-M2.5,博物馆导览讲解,1467,369,87,16.862068965517242
fa758c5bdff8,MiniMax-M2.5,历史场景叙事,1667,417,79,21.10126582278481
c98d2a876d1e,MiniMax-M2.5,沉浸式体验设计,3809,1015,156,24.416666666666668
82a256e5035b,MiniMax-M2.5,博物馆导览讲解,1806,515,68,26.558823529411764
5f59f985087e,MiniMax-M2.5,历史场景叙事,1670,479,59,28.305084745762713
ad43d82d23bf,MiniMax-M2.5,沉浸式体验设计,3102,881,111,27.945945945945947
0a51af16f257,MiniMax-M2.5,博物馆导览讲解,1347,350,64,21.046875
629b396d4370,MiniMax-M2.5,历史场景叙事,1925,496,93,20.698924731182796
a70dca40cf39,MiniMax-M2.5,沉浸式体验设计,3236,877,112,28.892857142857142
556fd6427f48,MiniMax-M2.5,博物馆导览讲解,1034,300,43,24.046511627906977
a48372a6e6e7,MiniMax-M2.5,历史场景叙事,980,276,45,21.77777777777778
622a838caf59,MiniMax-M2.5,沉浸式体验设计,3500,983,129,27.131782945736433
128c798bd197,MiniMax-M2.5,博物馆导览讲解,892,243,37,24.10810810810811
fd9441944bc2,MiniMax-M2.5,历史场景叙事,1002,269,53,18.90566037735849
233de179e9ff,MiniMax-M2.5,沉浸式体验设计,2899,823,97,29.88659793814433
f7e9e976ec86,MiniMax-M2.5,博物馆导览讲解,1526,427,54,28.25925925925926
375256e7ef31,MiniMax-M2.5,历史场景叙事,1763,484,55,32.054545454545455
57750676fbea,MiniMax-M2.5,沉浸式体验设计,3570,1028,113,31.5929203539823
44e193431a56,MiniMax-M2.5,博物馆导览讲解,1481,428,61,24.278688524590162
a446469992be,MiniMax-M2.5,历史场景叙事,2578,752,99,26.04040404040404
87342827c9a5,MiniMax-M2.5,沉浸式体验设计,3493,1005,113,30.911504424778762
d1f2f72d005b,MiniMax-M2.5,博物馆导览讲解,1388,409,40,34.7
73f23492c3db,MiniMax-M2.5,历史场景叙事,1156,296,49,23.591836734693878
9aa303f9b15c,MiniMax-M2.5,沉浸式体验设计,2490,691,85,29.294117647058822
83ed8999c520,MiniMax-M2.5,博物馆导览讲解,1094,323,43,25.441860465116278
8dacad1f695c,MiniMax-M2.5,历史场景叙事,1640,444,64,25.625
63e3af1da1ca,MiniMax-M2.5,沉浸式体验设计,3690,939,126,29.285714285714285
38c8cb904404,MiniMax-M2.5,博物馆导览讲解,1928,561,73,26.410958904109588
f71efc9e83de,MiniMax-M2.5,历史场景叙事,1744,514,69,25.27536231884058
953187f53cb5,MiniMax-M2.5,沉浸式体验设计,3745,1078,113,33.14159292035398
0d443cfe19c4,MiniMax-M2.5,博物馆导览讲解,615,197,26,23.653846153846153
4a649ccb0e0f,MiniMax-M2.5,历史场景叙事,1475,426,61,24.18032786885246
c71d3027291f,MiniMax-M2.5,沉浸式体验设计,3621,998,133,27.225563909774436
beb8e5830529,Pro-MiniMax-M2.5,博物馆导览讲解,1603,466,55,29.145454545454545
1b36d46cf8be,Pro-MiniMax-M2.5,历史场景叙事,990,292,30,33.0
4cc9a7a1c921,Pro-MiniMax-M2.5,沉浸式体验设计,3380,1012,103,32.81553398058252
e8e1649b16f5,Pro-MiniMax-M2.5,博物馆导览讲解,1137,314,45,25.266666666666666
a3e23f99d26d,Pro-MiniMax-M2.5,历史场景叙事,1528,415,68,22.470588235294116
3fac52a1d71f,Pro-MiniMax-M2.5,沉浸式体验设计,3570,900,144,24.791666666666668
741acacf1098,Pro-MiniMax-M2.5,博物馆导览讲解,1684,447,70,24.057142857142857
71edf59ea7a7,Pro-MiniMax-M2.5,历史场景叙事,3530,890,132,26.742424242424242
9288e8e8be76,Pro-MiniMax-M2.5,沉浸式体验设计,3079,916,104,29.60576923076923
5f2f0a687b20,Pro-MiniMax-M2.5,博物馆导览讲解,990,292,45,22.0
f69744bd9125,Pro-MiniMax-M2.5,历史场景叙事,2736,788,131,20.885496183206108
036fc72afe63,Pro-MiniMax-M2.5,沉浸式体验设计,3546,920,109,32.53211009174312
3893c0006ad9,Pro-MiniMax-M2.5,博物馆导览讲解,1149,338,35,32.82857142857143
0a4e07616654,Pro-MiniMax-M2.5,历史场景叙事,1431,378,62,23.080645161290324
92e82c42836f,Pro-MiniMax-M2.5,沉浸式体验设计,3664,1029,159,23.044025157232703
85665a0a12c5,Pro-MiniMax-M2.5,博物馆导览讲解,1288,356,52,24.76923076923077
653441e37b98,Pro-MiniMax-M2.5,历史场景叙事,1388,412,45,30.844444444444445
18e9655fe7fb,Pro-MiniMax-M2.5,沉浸式体验设计,3651,858,93,39.25806451612903
69345727b6ae,Pro-MiniMax-M2.5,博物馆导览讲解,1465,450,43,34.06976744186046
e79ec844b127,Pro-MiniMax-M2.5,历史场景叙事,927,284,31,29.903225806451612
cc0a0460296f,Pro-MiniMax-M2.5,沉浸式体验设计,2805,833,114,24.605263157894736
c5a93f5557c3,Pro-MiniMax-M2.5,博物馆导览讲解,873,254,32,27.28125
961d6b7a28eb,Pro-MiniMax-M2.5,历史场景叙事,3049,873,130,23.453846153846154
12300f5f1163,Pro-MiniMax-M2.5,沉浸式体验设计,3617,1038,104,34.77884615384615
d0a5b559a1f6,Pro-MiniMax-M2.5,博物馆导览讲解,1398,403,47,29.74468085106383
8f3c12043b34,Pro-MiniMax-M2.5,历史场景叙事,1576,460,67,23.52238805970149
d86e5ba15cef,Pro-MiniMax-M2.5,沉浸式体验设计,3534,1057,133,26.571428571428573
bcf98dfa8c94,Pro-MiniMax-M2.5,博物馆导览讲解,1787,460,73,24.47945205479452
572da9de0172,Pro-MiniMax-M2.5,历史场景叙事,2151,549,135,15.933333333333334
77c3446107ac,Pro-MiniMax-M2.5,沉浸式体验设计,3550,1069,99,35.85858585858586
77d22a02253c,Pro-MiniMax-M2.5,博物馆导览讲解,1396,403,53,26.339622641509433
346b3a2f26b8,Pro-MiniMax-M2.5,历史场景叙事,3059,887,104,29.41346153846154
5ac7a768de0d,Pro-MiniMax-M2.5,沉浸式体验设计,2599,710,102,25.480392156862745
25bb91eaee3e,Pro-MiniMax-M2.5,博物馆导览讲解,2061,574,78,26.423076923076923
21b333bc4014,Pro-MiniMax-M2.5,历史场景叙事,1546,448,52,29.73076923076923
1ac8b2f8d19a,Pro-MiniMax-M2.5,沉浸式体验设计,3584,990,106,33.81132075471698
e207a9f99283,Pro-MiniMax-M2.5,博物馆导览讲解,710,202,30,23.666666666666668
41ee066bd89e,Pro-MiniMax-M2.5,历史场景叙事,1936,546,71,27.267605633802816
adbc0cf48df5,Pro-MiniMax-M2.5,沉浸式体验设计,3327,952,105,31.685714285714287
1e8808338bfd,Pro-MiniMax-M2.5,博物馆导览讲解,1358,344,48,28.291666666666668
4a17e4ea3a46,Pro-MiniMax-M2.5,历史场景叙事,1272,353,50,25.44
ce7a2b0c3308,Pro-MiniMax-M2.5,沉浸式体验设计,3538,924,146,24.232876712328768
ffc7f8d4a4c6,Pro-MiniMax-M2.5,博物馆导览讲解,1318,392,56,23.535714285714285
ff1c08b94604,Pro-MiniMax-M2.5,历史场景叙事,2706,762,102,26.529411764705884
c0b0c60e1ef2,Pro-MiniMax-M2.5,沉浸式体验设计,3709,1053,143,25.937062937062937
dea8164eb44f,Pro-MiniMax-M2.5,博物馆导览讲解,1285,404,47,27.340425531914892
b65e732224ce,Pro-MiniMax-M2.5,历史场景叙事,2057,648,77,26.714285714285715
6b236ab4a77c,Pro-MiniMax-M2.5,沉浸式体验设计,3522,1066,121,29.107438016528924
46197dcce381,Pro-MiniMax-M2.5,博物馆导览讲解,711,210,30,23.7
dd8efaac7b74,Pro-MiniMax-M2.5,历史场景叙事,555,153,23,24.130434782608695
921f6f0e4da3,Pro-MiniMax-M2.5,沉浸式体验设计,3543,1015,87,40.724137931034484
850812fc9587,Pro-MiniMax-M2.5,博物馆导览讲解,482,153,21,22.952380952380953
423462737148,Pro-MiniMax-M2.5,历史场景叙事,1468,411,64,22.9375
8a6f1b46a445,Pro-MiniMax-M2.5,沉浸式体验设计,3632,899,87,41.747126436781606
0eb9eadf9a2a,Pro-MiniMax-M2.5,博物馆导览讲解,1025,291,38,26.973684210526315
45293e40f117,Pro-MiniMax-M2.5,历史场景叙事,1216,371,47,25.872340425531913
f4aefa543c57,Pro-MiniMax-M2.5,沉浸式体验设计,3746,1007,123,30.45528455284553
dc9692d4249f,Pro-MiniMax-M2.5,博物馆导览讲解,1262,370,42,30.047619047619047
5c58aa4cf9e5,Pro-MiniMax-M2.5,历史场景叙事,2443,673,99,24.67676767676768
2bbb43364ef1,Pro-MiniMax-M2.5,沉浸式体验设计,2737,754,108,25.34259259259259
